02122,boston
02123,107311982638021
02124,boston
02125,boston
02126,boston
02127,109466749080103
02128,boston
02129,boston
02130,111984632161121
02131,boston
02132,boston
02133,113715145309070
02134,boston
02135,boston
02136,boston
02137,107461472624039
02138,108056275889020
02139,108056275889020
02140,108056275889020
02141,108056275889020
02142,108056275889020
02143,112285508788667
02144,112285508788667
02145,112285508788667
02148,108544729170421
02149,106020699429720
02150,111984632161121
02151,104108686291865
02152,109466749080103
02153,109072935781625
02155,109352265750998
02156,107415175962733
02163,boston
02169,107620962593801
02170,103990296302739
02171,107620962593801
02176,104169252951647
02180,112499552098178
02184,103075076399104
02185,106382809396264
02186,113562611991073
02187,vilnius
02188,112405108770883
02189,112405108770883
02190,112405108770883
02191,112405108770883
02196,vilnius
02199,NOT_FOUND
02203,106909182683347
02205,vilnius
02210,boston
02215,boston
02222,vilnius
02238,vilnius
02269,NOT_FOUND
02283,warsaw
02284,NOT_FOUND
02298,warsaw
02301,112381675445491
02302,112381675445491
02303,106002139431673
02304,139811509412298
02305,106002139431673
02322,103790842993012
02324,109533762406175
02327,106730849361135
02330,106298986068225
02331,113676331977674
02332,108126725874416
02333,104064359629733
02334,NOT_FOUND
02337,NOT_FOUND
02338,112616745419143
02339,108250652532771
02341,106025126095280
02343,112926332055386
02345,105558836145681
02346,111966942154288
02347,111809905501783
02350,107019405995590
02351,113252778685161
02355,NOT_FOUND
02356,112384715445148
02358,104302186277467
02359,108255749198502
02360,112355748777406
02361,NOT_FOUND
02362,NOT_FOUND
02364,107920319229061
02366,NOT_FOUND
02367,saopaulo
02368,104112459626365
02370,109331539086359
02375,112384715445148
02379,111741338843353
02381,NOT_FOUND
02382,104052872963209
02420,mexicocity
02421,112506675427466
02445,112406605441665
02446,112406605441665
02447,111325952230221
02451,103971759640097
02452,103971759640097
02453,103971759640097
02454,warsaw
02455,111325952230221
02456,NOT_FOUND
02457,NOT_FOUND
02458,104146386288393
02459,104146386288393
02460,104146386288393
02461,104146386288393
02462,104146386288393
02464,104146386288393
02465,104146386288393
02466,104146386288393
02467,112406605441665
02468,104146386288393
02471,warsaw
02472,113107048703842
02474,113055452042429
02475,1450938208560630
02476,113055452042429
02478,105437279491065
02479,NOT_FOUND
02481,112854165392435
02482,112854165392435
02492,107976729224283
02493,107408419281868
02494,107976729224283
02495,113308238686041
02532,108350509188886
02534,112916412056538
02535,112721385406604
02536,112630935415002
02537,108158942538886
02538,113001432047882
02539,103826679656680
02540,109138465772300
02541,NOT_FOUND
02542,108102822544874
02543,109138465772300
02552,warsaw
02553,NOT_FOUND
02554,104065376296662
02556,112916412056538
02557,104088902960326
02558,103751886330327
02559,112916412056538
02561,112757418737016
02562,112757418737016
02563,109580662393324
02564,saopaulo
02568,104055966298407
02571,113001432047882
02574,NOT_FOUND
02575,104055966298407
02576,113001432047882
02584,NOT_FOUND
02601,108393102521835
02630,111984632161121
02631,105577239476696
02632,112227055460168
02633,103755549662924
02634,NOT_FOUND
02635,112227055460168
02637,112227055460168
02638,108392749185543
02639,105655229467542
02641,105636779469618
02642,104127976290822
02643,NOT_FOUND
02644,108102822544874
02645,108047329223312
02646,108047329223312
02647,NOT_FOUND
02648,112227055460168
02649,109367689089858
02650,112159248804074
02651,108553379173998
02652,104076979630218
02653,103100686396484
02655,112227055460168
02657,108411399184236
02659,106943136004669
02660,109611782390962
02661,NOT_FOUND
02662,NOT_FOUND
02663,warsaw
02664,103106726395610
02666,104076979630218
02667,108341432521410
02668,112227055460168
02669,NOT_FOUND
02670,111751728841833
02671,saopaulo
02672,warsaw
02673,107639449265288
02675,112983548713694
02702,108830089141351
02703,104055622965100
02712,NOT_FOUND
02713,112721385406604
02715,112840938731026
02717,108315185859121
02718,103877866317986
02719,105999006097491
02720,103100493063654
02721,103100493063654
02722,warsaw
02723,103100493063654
02724,103100493063654
02725,106133662752079
02726,106133662752079
02738,109852002374627
02739,112397815439647
02740,104150046288735
02741,NOT_FOUND
02742,112226905461517
02743,107997779223147
02744,104150046288735
02745,104150046288735
02746,104150046288735
02747,109646402388134
02748,109646402388134
02760,104332512940647
02761,NOT_FOUND
02762,106839069346336
02763,110669595628016
02764,112840938731026
02766,105616702804216
02767,113176085364360
02768,NOT_FOUND
02769,109359712423377
02770,111984632161121
02771,109450522414792
02777,105528129480954
02779,112385052107492
02780,103877866317986
02790,106145416084285
02791,104295069610306
02801,sanfrancisco
02802,NOT_FOUND
02804,104170342951538
02806,105978749432947
02807,108090315885216
02808,104170342951538
02809,107821365912809
02812,112290312119658
02813,111984732151622
02814,109296835763026
02816,108955295790542
02817,109647399060936
02818,103748192997462
02822,112590245418713
02823,109396885752414
02824,106065346090896
02825,107202885984589
02826,113411415338984
02827,113411415338984
02828,105592612807045
02829,116029975401043
02830,109705232380452
02831,107161075980898
02832,sanfrancisco
02833,104170342951538
02835,108433989181042
02837,107813059241830
02838,112920592056284
02839,104022926301462
02840,109997192353036
02841,112527582091753
02842,112527582091753
02852,109356339089920
02857,107161075980898
02859,109507735742570
02860,112920935388885
02861,112920935388885
02862,187956397896763
02863,105523146147454
02864,107761482586529
02865,112920592056284
02871,108034752550712
02872,1606910209589352
02873,NOT_FOUND
02874,109356339089920
02875,108612709168112
02876,106065346090896
02877,112590245418713
02878,112638862083733
02879,103097169730483
02880,108570892501538
02881,103097169730483
02882,109629892396866
02883,109498412408887
02885,103156753058511
02886,109736332386947
02887,109498412408887
02888,109736332386947
02889,109736332386947
02891,105518679483096
02892,103097169730483
02893,109736332386947
02894,1613176865607600
02895,113084485372853
02896,106065346090896
02898,112290312119658
02901,sanfrancisco
02903,providence
02904,providence
02905,109743979043294
02906,providence
02907,providence
02908,providence
02909,providence
02910,109743979043294
02911,112609525419664
02914,104058816295946
02915,104058816295946
02916,104058816295946
02917,105592612807045
02919,105615052805267
02920,109743979043294
02921,109743979043294
02940,mexicocity
03031,111568638860455
03032,1549200388698843
03033,NOT_FOUND
03034,NOT_FOUND
03036,112275538783668
03037,103114993062421
03038,104093686294135
03040,104005312969719
03041,106032359436581
03042,109192802432401
03043,114707138544083
03044,112283368782979
03045,108033169225145
03046,104146452953872
03047,108464849175881
03048,112435028771188
03049,108540749170763
03051,106144796082731
03052,105792542788091
03053,105963982770915
03054,104134256290705
03055,108115599216374
03057,105572372809350
03060,112667152079919
03061,warsaw
03062,112667152079919
03063,112667152079919
03064,112667152079919
03070,103106826395694
03071,112422002104096
03073,NOT_FOUND
03076,109097692443456
03077,105548012811999
03079,106204359410192
03082,105590549475833
03084,106333242732173
03086,104063056296228
03087,113560235324334
03101,105578132810028
03102,107634079257154
03103,107634079257154
03104,107634079257154
03105,vilnius
03106,NOT_FOUND
03108,vilnius
03109,107634079257154
03110,112359028775825
03215,NOT_FOUND
03216,107955099226179
03217,NOT_FOUND
03218,103763946329118
03220,102155093160176
03221,107551729274043
03222,107459665949798
03223,NOT_FOUND
03224,NOT_FOUND
03225,NOT_FOUND
03226,108046522548833
03227,108062779214995
03229,109472309072597
03230,107149622650402
03231,warsaw
03233,vilnius
03234,107698015919339
03235,112741438740772
03237,112330535445501
03238,108588695829322
03240,mexicocity
03241,103786489660725
03242,warsaw
03243,107962232566021
03244,108790529141726
03245,NOT_FOUND
03246,107987355888228
03247,NOT_FOUND
03249,105539406146801
03251,105379139496676
03252,warsaw
03253,105636609470023
03254,106147359416066
03255,108358652526388
03256,NOT_FOUND
03257,NOT_FOUND
03258,109441382416420
03259,108062779214995
03260,106982366009253
03261,109539965732357
03262,114933675187052
03263,113418628671699
03264,105451986156011
03266,109610592399225
03268,NOT_FOUND
03269,106154382748527
03272,warsaw
03273,NOT_FOUND
03275,111943812156314
03276,112213628791256
03278,112807108731500
03279,105383066160775
03280,104110842959141
03281,108337675857059
03282,103715443000365
03284,NOT_FOUND
03285,107968445890577
03287,105617156139510
03289,warsaw
03290,109297179096325
03291,111445985550213
03293,107323545971760
03301,sanfrancisco
03302,warsaw
03303,109501105735330
03304,bucharest
03307,112273135456251
03431,112351638776591
03440,104088716295782
03441,104999306204532
03442,108103705877141
03443,107738552583014
03444,107615042601330
03445,103139786392677
03446,NOT_FOUND
03447,108395119184515
03448,106118126087119
03449,112843208729676
03450,103744282997000
03451,103094263063926
03452,104058392963425
03455,103960082973574
03456,107706109252893
03457,108611189162903
03458,108705895821089
03461,NOT_FOUND
03462,112228048793768
03464,108061452547871
03465,warsaw
03466,NOT_FOUND
03467,112722392072755
03468,warsaw
03469,108576109167431
03470,106224786075068
03561,109559429061702
03570,407406379334688
03574,112382192112203
03576,113277205350506
03579,103809906324495
03580,112376822111008
03581,108997145795851
03582,104012406301484
03583,106030936094680
03584,111551392193742
03585,112380225441778
03588,NOT_FOUND
03590,110767875614906
03592,108088295886471
03593,103984229637747
03595,NOT_FOUND
03597,116774938333105
03598,NOT_FOUND
03601,173938602647494
03602,107580145938228
03603,108020182551834
03604,sanfrancisco
03605,105729376126371
03607,113676425309506
03608,108289905862432
03740,111349908892440
03741,109216542430513
03743,105651762802607
03745,116199708392556
03746,NOT_FOUND
03748,104936356208462
03749,111349908892440
03750,103124413061076
03751,warsaw
03752,112459785433540
03753,107755185913872
03754,warsaw
03755,103097703063952
03765,115430438474001
03766,107630855933715
03768,107868115902938
03769,116445711703370
03770,112222705456021
03771,107460912616894
03773,108028265884906
03774,102155716493590
03777,103751112997037
03779,112222705456021
03780,106608926039709
03781,108163385878267
03782,103782196327328
03784,107630855933715
03785,109144349105082
03801,112739992073844
03802,114420458573912
03804,114420458573912
03809,108591249165190
03810,1663392030542620
03811,107785445911675
03812,108629672494244
03813,111663838850202
03814,108067722546672
03815,111394808889555
03816,108638252493426
03817,109605892399621
03818,109874079038932
03819,109285215757571
03820,107971235889802
03821,NOT_FOUND
03823,108049309216995
03824,106097706088767
03825,NOT_FOUND
03826,108505795839762
03827,105542262813911
03830,105564822811353
03832,182814951740707
03833,113608098649370
03835,112431735437316
03836,109472899071728
03837,112330535445501
03838,109698412390374
03839,103130929727798
03840,103151766392413
03841,108505795839762
03842,112265052124388
03843,NOT_FOUND
03844,108270912527455
03845,113703088643597
03846,105738342794238
03847,NOT_FOUND
03848,103726646333296
03849,109257882426074
03850,104283436279105
03851,112436848773154
03852,113829105298508
03853,108638252493426
03854,112660248746211
03855,103817639657227
03856,107541772608939
03857,NOT_FOUND
03858,108173882536452
03859,NOT_FOUND
03860,110809082270789
03861,107707002585572
03862,104063379629016
03864,108067722546672
03865,112191065464550
03866,warsaw
03867,103130929727798
03868,103130929727798
03869,warsaw
03870,108453619178691
03871,NOT_FOUND
03872,106037509428174
03873,warsaw
03874,warsaw
03875,103096639730934
03878,112441435434260
03882,108197475874954
03883,109605892399621
03884,106182339413624
03885,NOT_FOUND
03886,warsaw
03887,104314466275680
03890,warsaw
03894,112981195381460
03896,NOT_FOUND
03897,NOT_FOUND
03901,156956217688301
03902,sanfrancisco
03903,156956217688301
03904,107714685922635
03905,112391245440840
03906,108386969181747
03907,107360925953206
03908,105551572811354
03909,NOT_FOUND
03910,warsaw
03911,105578132810028
04001,108033992562821
04002,108033992562821
04003,1420069221654379
04004,108033992562821
04005,108006045893983
04006,106352976065858
04008,108033992562821
04009,399919016867582
04010,mexicocity
04011,108888089132113
04015,109675929058575
04016,108868039146759
04017,951679441590029
04019,112494268766016
04020,106053549426852
04021,109269812432677
04022,108249299208202
04024,106090042763966
04027,115841458429442
04028,103154223058457
04029,108152532546882
04030,mexicocity
04032,112425105440690
04037,103753486330739
04038,105626442803167
04039,103750316330783
04040,106495512717630
04041,114190755258210
04042,114837361860829
04043,103742166331766
04046,107581645938668
04047,112459485436230
04048,NOT_FOUND
04049,108518085837029
04050,103122123061880
04051,104134619623365
04054,NOT_FOUND
04055,103756992996100
04056,NOT_FOUND
04057,NOT_FOUND
04061,108414942516239
04062,109747212385601
04063,112118338801121
04064,112118338801121
04066,107089335988971
04068,108057619214791
04069,107534485943334
04070,NOT_FOUND
04071,108272722535110
04072,108006045893983
04073,108155409205000
04074,108308289198063
04076,109295685755107
04077,NOT_FOUND
04078,NOT_FOUND
04079,NOT_FOUND
04082,NOT_FOUND
04083,103121573060967
04084,103760676330077
04085,104358052937209
04086,108022315886704
04087,108414942516239
04088,106193026078836
04090,108702212487362
04091,104320379608642
04092,105462952821931
04093,106226856074357
04094,NOT_FOUND
04095,106038269435804
04096,105508342815607
04097,1636699793213287
04098,NOT_FOUND
04101,portland_maine
04102,portland_maine
04103,110313098992271
04104,vilnius
04105,110313098992271
04106,105574036142237
04107,110313098992271
04108,portland_maine
04110,109250155766468
04112,sanfrancisco
04116,116388955038208
04210,112376722107315
04211,101882736520357
04212,109097455778653
04216,109777915706734
04217,108524919172273
04219,110885628932465
04220,115064421837278
04221,105771112789230
04222,vilnius
04223,vilnius
04224,106076436090987
04225,vilnius
04226,108349012523520
04227,vilnius
04230,107795765919701
04231,106453889387717
04234,vilnius
04236,NOT_FOUND
04237,112721578739658
04238,108151939206276
04239,108114322549229
04240,114128585264618
04241,114314258579399
04243,NOT_FOUND
04250,109207112436620
04252,107778122585493
04253,112878012059343
04254,107726649257346
04255,109475142404061
04256,108043319216540
04257,108053859217018
04258,103129159727427
04259,109508145742595
04260,110146002336640
04261,103417383031787
04262,NOT_FOUND
04263,103091143065223
04265,NOT_FOUND
04266,NOT_FOUND
04267,warsaw
04268,108834842484413
04270,110485335644193
04271,114789415203381
04274,108045435890654
04275,112084585474047
04276,106273972737298
04280,111707148845285
04281,103153823058327
04282,NOT_FOUND
04284,warsaw
04285,112393728775868
04286,NOT_FOUND
04287,110098095685588
04288,110313098992271
04289,110313098992271
04290,113014305379451
04291,NOT_FOUND
04292,104084636294235
04294,112211182125286
04330,105923419438391
04332,vilnius
04338,NOT_FOUND
04341,vilnius
04342,106518959386001
04343,NOT_FOUND
04344,warsaw
04345,104919746211206
04346,vilnius
04347,108317609188272
04348,103972652972176
04349,110313098992271
04350,109800175713141
04351,109507795735830
04352,NOT_FOUND
04353,107702429259912
04354,107375282618495
04355,109694139057199
04357,110313098992271
04358,108399949184951
04359,108031199219412
04360,108539699178128
04363,106267792738602
04364,warsaw
04401,bangor
04402,104042442964298
04406,106069882756930
04408,106183556079777
04410,106011072763287
04411,109282759089940
04412,112545328757641
04413,109006519128347
04414,105978769432930
04415,105534732814295
04416,113217755355634
04417,113273578686151
04418,112084752141352
04419,107555995940896
04421,105515122816622
04422,112865218725516
04424,104075539628024
04426,105887672777246
04427,1680831795540486
04428,107296312633911
04429,113052842041874
04430,106011072763287
04431,105998542772662
04434,107805212575682
04435,108012309227713
04438,112764482069915
04441,110175172333742
04442,112144105468906
04443,103154726391927
04444,113711331976914
04448,NOT_FOUND
04449,113336962010226
04450,109478225745041
04451,113226698690883
04453,106094072755841
04455,109229959095126
04456,104111946292896
04457,NOT_FOUND
04459,108193972542235
04460,mexicocity
04461,109354569082487
04462,113037112044315
04463,103129703060417
04464,106069882756930
04468,103787529660388
04471,110187725667081
04472,109242219094760
04473,107977479224480
04474,107451799284446
04475,113233392021282
04476,108453272513345
04478,110175172333742
04479,113476545329848
04481,105480972818925
04487,103774576327636
04488,108648499159194
04489,mexicocity
04490,108346899189738
04491,104066676295424
04492,108759312481361
04493,105812286126027
04495,104056929631439
04496,113711331976914
04497,104044212966366
04530,mexicocity
04535,108769792475236
04537,112429115439201
04538,NOT_FOUND
04539,109554735736839
04541,109271089090620
04543,107939372560395
04544,112429115439201
04547,108112982549674
04548,113478085333064
04551,106149969415909
04553,NOT_FOUND
04554,109271089090620
04555,108245709198550
04556,NOT_FOUND
04558,109271089090620
04562,109156935769786
04563,105585102807938
04564,108959165798919
04565,107943019233589
04568,109401749077606
04571,105538399481059
04572,112357818780004
04573,NOT_FOUND
04574,109529172398554
04575,103093169731526
04576,112820925398894
04578,108548775836668
04579,104000409637972
04605,105558006143742
04606,112712622075085
04607,113635445313169
04609,112882348723522
04611,103113809728983
04612,113404172009890
04613,113635445313169
04614,NOT_FOUND
04616,109661602394036
04617,113721511971776
04619,105739949460789
04622,109295292421574
04623,NOT_FOUND
04624,106445532721508
04625,105479796153492
04626,103747956331280
04627,NOT_FOUND
04628,110183585671206
04629,110183585671206
04630,110841642270194
04631,108005632552931
04634,103995709638273
04635,104871289550386
04640,110701048950148
04643,112970682051300
04644,warsaw
04645,111622978865967
04646,105479796153492
04648,110701048950148
04649,110701048950148
04650,mexicocity
04652,108031925886989
04653,108809575806035
04654,112780065402958
04655,110571345636197
04657,103127779727938
04658,NOT_FOUND
04660,107976299229650
04662,110821108942926
04664,109574409068652
04666,107842235905633
04667,103754679663754
04668,112261352123904
04669,warsaw
04671,109009989118550
04672,NOT_FOUND
04673,NOT_FOUND
04674,114841905198284
04675,warsaw
04676,104035299632493
04677,103129796394578
04679,warsaw
04680,104011166300795
04681,109214722429696
04683,112490865433246
04684,112470052099595
04685,warsaw
04691,110821108942926
04693,105989172764828
04694,110821108942926
04730,107769389245574
04732,109083262443660
04733,107245302640254
04734,112528498762746
04735,113062872041799
04736,108128872540534
04738,110695072292094
04739,mexicocity
04740,105865469454315
04742,106113599420561
04743,108196715875435
04744,warsaw
04745,106681082699570
04746,106681082699570
04747,103447253029298
04750,109696115727435
04756,109269852426356
04757,109136599105414
04758,113253272019728
04760,116599601683433
04761,107769389245574
04762,105519829482270
04763,107775135919142
04764,106012459429970
04765,103791236325669
04766,104107399624930
04768,104700189569073
04769,103113453062984
04772,114882538523508
04773,104988949536198
04774,108280645860674
04776,107245302640254
04777,105677812798378
04779,112636792082548
04780,109027962458901
04781,108196715875435
04783,108135709206598
04785,107952742558533
04786,111882022161279
04787,112371508778198
04841,107647959265181
04843,107394849290377
04847,111895102161022
04848,108420949178228
04849,mexicocity
04850,106497266052292
04851,112020155481860
04852,104102586294318
04853,105716352794792
04854,109506139074777
04855,111883475498636
04856,warsaw
04858,saopaulo
04859,110644538964564
04860,115586978455049
04861,110514432308846
04862,108209169200203
04863,112020155481860
04864,NOT_FOUND
04865,saopaulo
04901,106142016083323
04903,warsaw
04910,mexicocity
04911,107744125922050
04912,111868075497248
04915,105421396158005
04917,109543425739355
04918,109543425739355
04920,109276712423991
04921,112350298781759
04922,NOT_FOUND
04923,103125269727424
04924,104224996282183
04925,sanfrancisco
04926,sanfrancisco
04927,104100459627238
04928,104099329627265
04929,mexicocity
04930,108410759183922
04932,106033776094023
04933,102206536520730
04935,sanfrancisco
04936,401081146755143
04937,warsaw
04938,108129242547894
04939,mexicocity
04941,110689615620043
04942,105465966152800
04943,103089086398573
04944,102206536520730
04945,112795422068008
04947,108753612483198
04949,108278439194165
04950,107683455920820
04951,112191218792328
04952,109694729050285
04953,109521615741077
04954,sanfrancisco
04955,107461049283275
04956,107724499257154
04957,109429835749227
04958,109705769048776
04961,112436528768061
04962,NOT_FOUND
04963,109543425739355
04964,111648815513539
04965,111890528826651
04966,109430909075698
04967,107603329262313
04969,104006079635217
04970,111648815513539
04971,101883553186924
04972,NOT_FOUND
04973,108364235858853
04974,103108473062258
04975,NOT_FOUND
04976,103754189664042
04978,109566942403053
04979,111996045483617
04981,109370849082185
04982,114286985252427
04983,113413485338777
04984,108393812518803
04985,108600492497901
04986,111935988819418
04987,112575708753833
04988,109319779087145
04989,108252589202091
04992,NOT_FOUND
05001,108053169216402
05030,108396265848043
05031,107582025931046
05032,109355162423401
05033,108586465837300
05034,104078472962937
